temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield
22.61,74.56,539.8,20.12,124.9,14.85,5.6,288.9,508.6,233.7,112.5,23.1,47.3,7.97,13.0,29.39,wheat,none,87.4,1,1.76
24.21,45.47,846.0,18.93,131.4,23.41,8.47,217.7,411.2,238.8,86.6,25.6,58.0,7.74,9.21,17.68,pulses,urea,46.9,1,1.18
19.6,70.46,487.5,20.78,132.2,19.02,8.73,138.6,524.6,197.7,59.5,31.5,79.9,7.84,15.22,21.26,pulses,organic,112.5,0,1.29
27.29,60.29,663.7,22.38,131.4,10.28,6.3,234.9,589.3,265.8,156.3,38.1,80.4,7.15,8.66,19.63,fallow,urea,25.1,1,1.74
24.5,73.43,811.6,18.39,119.4,13.93,9.02,285.3,543.0,284.4,117.4,34.2,51.0,6.71,21.67,24.11,pulses,NPK,97.9,0,1.42
23.63,65.77,484.2,22.05,130.2,19.24,2.93,268.8,433.7,297.6,62.5,21.7,74.0,6.18,19.76,15.77,rice,none,25.2,1,1.25
23.36,51.0,491.6,18.86,133.5,18.07,4.45,225.3,522.2,259.2,71.7,20.0,93.3,7.53,6.21,23.96,pulses,urea,101.3,0,0.85
25.39,56.14,589.6,18.84,130.7,11.74,4.33,166.3,464.9,226.6,39.4,56.6,63.6,7.51,11.21,20.42,rice,DAP,102.3,1,1.66
27.42,47.74,853.0,19.18,138.6,10.67,3.64,186.0,555.9,181.1,119.7,50.3,55.2,7.77,11.45,31.3,pulses,none,86.1,1,1.97
20.7,48.8,886.4,20.28,145.2,23.69,3.76,254.9,361.3,160.0,75.4,54.9,80.3,6.32,12.46,27.58,wheat,NPK,91.0,1,1.89
18.53,65.53,708.3,17.58,135.5,23.58,9.65,292.3,557.2,249.1,73.7,35.9,67.4,7.13,5.63,21.39,wheat,NPK,41.9,2,1.72
19.71,65.74,679.8,21.67,121.5,19.54,4.77,149.9,626.9,255.5,145.8,21.6,35.2,6.3,18.65,17.24,pulses,none,34.5,1,1.18
22.94,71.38,788.8,22.0,118.3,17.51,7.7,159.2,381.6,192.7,98.2,27.4,92.0,6.47,9.55,16.36,wheat,DAP,53.9,1,2.04
25.11,45.49,669.6,15.16,132.1,24.06,7.06,281.0,415.4,341.8,103.1,58.4,51.7,7.8,9.05,17.25,pulses,DAP,75.2,0,1.03
23.17,62.85,786.5,15.26,146.9,26.16,5.57,171.5,531.7,343.0,130.4,32.8,58.4,7.51,18.38,15.04,wheat,DAP,102.3,1,2.16
20.25,59.71,558.3,19.47,133.1,24.72,1.38,269.0,459.1,162.2,112.0,38.6,28.7,6.46,9.19,29.68,rice,urea,59.0,1,1.41
20.3,50.7,494.8,21.16,136.5,12.83,3.07,305.8,543.9,135.8,90.4,28.7,78.7,6.97,14.37,29.81,cotton,NPK,61.7,1,1.61
27.54,48.76,747.3,16.54,124.7,25.13,1.94,208.3,663.6,324.3,153.9,21.9,64.1,6.43,7.72,14.25,rice,organic,51.5,1,1.83
21.36,72.74,454.1,21.87,125.2,27.1,5.75,222.8,523.7,197.7,149.2,30.1,70.6,6.01,7.82,30.27,wheat,NPK,111.2,0,1.4
24.8,60.4,703.5,18.89,132.5,26.09,0.74,171.0,628.6,289.4,66.3,37.5,44.6,6.51,17.25,14.85,maize,DAP,82.8,2,1.76
25.34,51.91,602.9,18.86,137.4,12.62,2.17,223.5,485.9,264.6,156.3,21.1,39.8,7.55,17.0,18.11,wheat,NPK,37.3,0,1.74
21.85,54.67,473.3,19.89,129.7,27.95,9.65,125.0,543.4,271.4,99.4,42.1,56.5,7.06,8.3,22.61,maize,DAP,75.2,0,1.43
23.3,68.86,526.3,19.17,144.4,14.19,4.75,130.3,528.5,236.7,137.8,33.2,66.5,7.08,9.1,27.36,maize,organic,69.8,1,1.66
19.13,68.44,702.4,15.9,133.9,17.35,0.97,301.6,411.0,296.4,68.3,63.6,74.5,7.34,21.54,24.46,pulses,DAP,20.5,0,1.18
22.53,74.36,584.7,18.64,132.8,16.3,5.8,266.2,444.0,322.5,110.1,36.0,29.0,7.24,12.49,23.42,wheat,urea,33.9,0,1.43
18.51,48.07,862.8,19.05,147.1,19.96,0.37,249.9,404.6,128.0,159.6,62.1,52.8,7.07,13.91,29.41,cotton,NPK,39.7,1,1.39
21.99,57.79,405.6,22.59,134.8,17.17,9.49,284.2,533.6,274.7,65.6,63.7,73.5,7.04,13.46,24.46,cotton,urea,76.2,0,1.13
27.13,51.64,565.8,20.76,146.9,23.64,6.55,147.9,557.4,203.6,86.5,48.7,77.6,6.48,14.35,14.04,cotton,organic,39.3,0,1.73
22.51,45.48,862.5,22.64,141.3,18.52,0.78,179.4,635.0,122.6,119.0,41.5,94.2,7.94,19.13,26.08,rice,organic,77.0,2,2.39
18.67,64.96,629.7,22.45,127.8,26.14,6.11,303.3,635.9,314.0,108.2,57.2,57.1,7.03,14.32,21.85,cotton,DAP,33.6,1,1.73
27.99,70.21,544.1,21.96,134.1,24.55,4.49,216.8,453.5,252.5,40.4,55.8,66.7,7.77,15.75,25.67,rice,none,52.8,1,1.57
28.0,60.09,645.5,19.2,147.4,23.76,2.6,157.2,486.3,195.3,113.7,52.0,31.5,7.49,6.43,20.08,wheat,NPK,113.8,1,1.55
21.38,65.74,826.0,16.16,144.7,11.14,2.2,307.9,549.6,348.9,137.1,60.5,70.7,6.61,16.67,16.87,fallow,organic,30.7,2,1.92
20.68,73.41,783.7,16.7,130.4,19.55,6.5,164.3,560.0,123.5,149.2,50.5,94.5,7.35,6.02,26.3,pulses,NPK,55.1,1,1.31
22.78,62.77,707.6,20.05,134.1,11.26,4.78,227.4,648.0,179.3,151.1,53.1,32.5,7.15,18.27,26.63,wheat,DAP,37.1,3,1.94
20.01,57.41,656.0,20.14,145.2,20.77,7.0,283.3,446.9,181.0,106.0,44.4,56.9,7.6,10.02,16.94,wheat,DAP,49.9,1,1.65
25.37,55.15,786.1,21.49,119.2,24.69,6.53,273.3,473.1,125.1,131.7,55.4,34.6,6.07,20.71,16.16,pulses,DAP,83.1,1,1.54
19.77,58.49,632.6,15.24,122.4,25.03,9.76,241.1,472.3,311.3,151.8,36.6,74.8,6.18,10.76,31.39,wheat,NPK,103.4,1,1.62
19.52,57.15,857.5,22.99,133.6,22.54,5.79,221.8,379.7,290.9,132.4,36.5,60.8,6.78,19.02,28.82,maize,DAP,50.7,3,2.17
21.53,62.14,697.3,15.91,141.6,10.88,9.01,307.1,646.4,330.9,156.1,41.6,79.3,6.87,17.17,31.05,rice,NPK,35.0,1,1.81
21.99,55.08,415.1,20.75,141.7,23.63,8.01,192.4,490.1,247.3,103.2,47.8,49.1,6.94,5.82,24.8,rice,none,58.5,0,0.87
27.32,68.1,433.4,15.36,138.0,16.8,0.88,196.5,631.9,234.4,81.8,29.6,28.5,7.95,21.06,26.99,fallow,none,20.4,1,1.6
23.43,56.57,817.0,15.33,147.0,10.4,1.41,169.8,623.2,177.7,155.1,19.3,46.9,7.37,15.29,28.7,rice,NPK,37.6,3,1.97
22.54,66.84,555.3,19.91,148.4,17.42,4.64,279.9,545.6,224.3,122.1,64.0,36.7,7.17,11.42,25.92,pulses,NPK,69.2,0,1.11
23.14,67.06,791.0,17.04,130.2,16.0,8.37,238.5,649.2,247.0,154.9,55.8,53.8,6.16,18.27,19.18,wheat,none,79.9,2,1.63
27.32,63.04,827.7,15.91,129.7,11.72,2.4,294.2,555.3,207.6,72.7,47.2,38.2,7.53,20.87,22.78,fallow,none,71.0,2,1.98
18.5,48.41,440.8,16.32,136.3,17.57,3.4,285.9,449.0,303.5,120.8,33.9,55.8,6.21,11.41,19.25,wheat,DAP,38.5,0,0.89
26.71,74.23,465.3,16.84,122.8,26.47,8.75,143.6,420.7,317.2,132.8,40.1,64.7,7.24,19.25,29.88,rice,NPK,57.9,1,1.85
21.03,69.94,757.4,16.31,144.2,12.51,4.49,128.7,375.2,181.1,96.3,59.4,87.8,7.78,5.95,15.81,maize,none,104.2,0,1.79
23.64,71.13,814.4,18.13,121.2,27.3,6.69,167.0,606.7,235.3,76.5,30.2,46.5,7.5,13.03,25.17,pulses,organic,88.3,3,2.0
24.13,73.4,447.9,20.77,135.5,10.09,2.86,267.2,626.4,270.4,132.4,56.3,51.9,6.67,11.91,24.07,maize,organic,48.2,2,1.39
20.05,57.37,493.8,17.96,134.4,23.23,8.46,246.5,483.2,214.2,116.1,61.6,72.6,6.13,13.91,28.71,pulses,NPK,41.2,0,0.77
18.01,48.82,881.0,19.86,143.8,26.96,8.6,171.4,511.9,204.1,71.8,49.7,34.9,7.12,14.56,30.01,maize,urea,110.6,3,1.71
21.87,65.16,508.0,21.68,129.2,20.77,1.19,129.9,391.1,184.2,125.8,61.7,94.4,7.94,13.3,20.93,wheat,none,38.3,0,1.45
20.0,68.24,660.9,22.46,136.9,19.85,0.21,202.6,390.9,237.6,106.9,31.6,58.4,7.52,15.3,26.45,wheat,organic,116.0,2,2.4
21.3,65.16,828.1,19.74,130.4,15.21,3.65,142.8,429.2,149.5,101.1,19.2,29.6,7.56,17.73,20.95,rice,organic,55.6,0,1.8
25.5,71.1,533.6,16.06,123.1,21.81,5.02,317.7,453.7,299.1,135.9,20.2,86.2,6.66,8.59,14.31,rice,DAP,30.8,2,1.63
22.71,52.06,645.9,19.76,145.8,12.63,3.8,159.3,645.9,184.3,125.4,25.8,41.8,7.2,13.56,29.94,fallow,urea,39.3,3,1.9
21.64,57.05,704.5,18.27,127.4,25.59,1.93,274.0,498.9,211.4,70.0,57.2,42.2,6.9,9.36,29.9,maize,NPK,102.0,0,1.56
27.78,69.1,775.1,17.07,119.2,20.36,2.43,309.8,562.9,199.2,56.8,26.8,50.0,7.13,9.46,24.69,wheat,DAP,83.9,0,1.84
22.94,71.33,422.8,19.55,139.1,20.66,3.15,207.2,385.1,184.1,83.7,25.7,35.7,6.58,10.04,25.24,fallow,none,97.9,2,1.46
26.28,60.94,867.8,17.27,124.3,20.51,1.27,304.9,509.7,251.6,103.4,38.1,78.0,6.98,11.57,19.91,cotton,organic,101.5,0,1.98
20.73,51.14,664.8,19.48,133.0,16.81,1.96,305.6,466.5,246.2,43.0,54.5,90.1,7.68,13.19,21.26,fallow,none,69.1,1,1.5
26.9,71.74,451.2,20.44,126.4,18.61,5.0,170.0,358.4,198.5,65.7,38.4,82.1,7.04,20.16,21.86,rice,organic,62.7,0,1.7
20.81,52.04,465.0,19.81,134.7,11.37,1.87,144.6,428.8,129.0,36.5,35.9,56.2,6.05,10.35,24.29,wheat,NPK,34.5,0,0.65
20.82,63.26,739.5,17.69,124.7,25.88,6.94,260.1,626.0,162.2,91.9,62.3,53.8,6.74,12.35,19.87,rice,none,119.3,1,1.5
23.05,68.52,525.4,17.41,147.0,11.71,0.73,297.7,424.2,252.4,49.7,19.3,46.6,7.8,16.25,26.82,maize,NPK,58.7,1,1.48
22.39,57.41,754.2,21.33,120.7,26.55,4.06,219.9,424.9,133.0,37.4,39.1,94.4,6.06,11.17,25.51,rice,DAP,63.9,2,1.78
22.4,73.83,900.0,15.84,130.2,26.43,5.5,315.0,521.3,312.7,77.2,42.4,69.9,7.25,15.67,31.03,cotton,organic,77.2,0,1.52
23.49,53.29,529.8,20.46,137.4,10.19,5.83,174.9,650.9,207.4,98.9,61.3,58.8,7.8,12.12,24.11,wheat,none,102.5,1,1.5
27.81,53.79,415.4,16.67,119.6,12.26,9.71,136.9,378.0,166.2,123.5,21.5,76.0,6.33,18.73,25.85,fallow,DAP,111.6,0,1.5
24.71,72.0,879.9,20.04,131.5,12.08,6.69,235.9,634.9,309.5,158.0,31.4,84.9,6.89,10.36,18.31,maize,DAP,30.2,0,1.9
19.94,55.89,715.1,21.33,134.8,16.88,4.29,206.2,488.7,219.8,77.4,31.9,30.2,6.48,10.58,16.32,wheat,organic,71.0,1,1.76
21.57,59.27,577.6,22.14,132.6,14.83,4.75,135.8,506.1,226.9,77.2,37.2,69.2,7.48,21.38,16.76,cotton,DAP,95.1,2,1.86
22.16,48.43,759.5,15.08,136.0,16.87,0.75,276.1,512.6,298.9,157.5,61.7,79.5,6.86,9.92,20.95,rice,none,74.8,1,1.09
26.68,69.34,667.7,19.53,144.1,25.59,2.36,282.4,364.4,336.6,64.6,64.8,42.9,7.39,8.07,26.96,rice,none,110.7,0,1.27
23.37,47.66,467.4,22.84,127.9,15.57,5.37,131.2,398.2,334.7,50.4,33.1,62.2,7.23,17.24,22.09,cotton,DAP,95.1,3,1.93
20.11,57.18,457.2,19.8,129.8,23.78,5.32,182.5,370.7,221.4,97.2,40.7,49.8,7.67,19.06,26.37,wheat,NPK,70.4,0,1.69
25.35,72.86,643.7,15.42,127.1,11.52,8.63,162.6,656.2,146.6,46.7,39.9,93.7,7.18,17.54,31.65,fallow,none,96.9,1,1.53
26.99,64.57,593.5,22.11,124.0,23.62,9.79,186.1,439.1,311.6,78.8,46.3,78.0,6.01,6.56,18.66,fallow,NPK,37.1,0,1.17
27.54,68.04,511.3,17.85,136.2,16.35,2.55,214.7,508.4,195.3,154.4,60.2,65.0,6.66,14.69,31.54,rice,none,115.6,0,1.41
22.92,73.03,691.7,21.13,134.4,25.9,3.77,274.2,626.8,251.0,107.3,53.7,43.8,7.37,16.64,31.48,fallow,organic,82.4,0,1.99
20.66,74.23,656.0,20.05,140.7,21.5,4.85,237.9,674.9,136.9,67.0,23.2,70.2,6.36,8.28,31.58,wheat,none,26.7,1,0.91
24.27,72.84,881.1,22.27,128.1,14.44,6.95,192.0,528.1,128.5,65.0,18.4,61.4,7.88,9.04,24.38,wheat,urea,52.3,0,1.68
24.89,69.45,764.5,19.06,145.2,22.82,0.7,315.2,374.9,264.1,59.8,64.1,49.9,6.81,10.35,29.84,wheat,urea,100.7,0,1.59
19.67,59.87,728.7,20.81,149.1,12.5,5.3,179.6,405.0,182.2,80.3,42.6,84.3,6.44,14.74,28.71,rice,organic,53.4,2,2.17
24.89,71.86,405.0,16.57,149.7,22.93,4.23,283.6,527.6,240.6,139.4,28.3,91.7,7.19,10.57,23.73,wheat,none,108.1,0,1.09
24.61,45.02,857.8,17.92,137.6,17.92,9.6,197.6,582.6,318.9,86.5,58.4,33.2,7.06,19.15,23.48,maize,organic,76.2,1,1.77
20.28,46.25,478.7,16.41,120.3,17.25,9.92,193.0,510.7,219.4,62.3,64.1,69.3,7.63,16.41,31.22,maize,none,101.0,1,0.65
23.92,73.36,499.4,18.74,145.2,13.27,7.69,277.0,545.9,322.7,111.9,56.4,92.6,7.07,16.99,29.8,maize,none,82.6,0,1.39
22.33,62.48,638.2,16.49,137.4,11.55,6.93,273.3,456.8,231.9,50.6,22.8,37.7,7.11,6.01,23.92,wheat,urea,117.4,2,1.25
20.68,64.73,862.9,18.76,137.1,12.56,2.45,243.4,602.8,261.1,153.5,35.5,92.6,6.56,7.3,16.66,rice,NPK,21.6,1,1.57
25.34,55.71,600.5,16.21,120.4,21.3,2.35,235.5,656.2,145.1,85.3,36.4,32.9,6.23,16.06,25.33,pulses,NPK,82.0,3,1.56
20.36,54.55,471.7,19.7,141.6,19.59,5.4,169.8,570.5,254.4,49.9,48.3,92.2,7.55,12.15,29.49,pulses,DAP,31.4,1,1.05
22.82,62.63,579.3,20.26,128.3,16.61,4.07,319.5,610.5,282.1,114.0,61.1,32.4,6.14,5.88,14.02,rice,DAP,47.4,1,1.75
27.32,67.99,550.9,16.14,134.6,21.88,7.91,307.3,666.2,182.0,135.3,35.6,58.0,7.47,17.27,29.33,cotton,DAP,44.2,2,1.8
27.24,63.88,459.4,20.0,138.9,20.06,0.9,148.7,572.5,302.5,42.6,32.1,63.5,7.02,15.68,23.05,fallow,none,81.8,0,1.25
26.18,60.33,405.2,16.21,120.9,19.84,2.8,274.6,367.1,240.9,104.8,40.3,85.2,6.43,19.16,14.14,wheat,NPK,113.4,0,1.52
22.17,48.27,737.7,15.26,132.7,17.72,5.16,287.2,432.4,168.0,145.3,46.2,56.9,7.41,16.83,23.11,wheat,NPK,28.5,0,1.77
23.66,50.93,478.4,17.85,119.3,25.8,7.41,275.3,626.0,120.1,77.3,53.3,60.2,7.11,18.13,22.76,pulses,none,81.0,0,0.68
24.78,69.93,494.5,20.68,136.7,14.2,2.4,279.1,601.6,183.7,133.6,63.9,28.9,6.92,19.67,17.38,pulses,NPK,75.5,1,1.87
23.23,67.71,458.6,21.48,135.3,19.0,2.63,211.8,432.4,186.2,77.7,21.8,60.8,6.95,7.63,19.62,pulses,none,44.0,0,1.11
21.86,49.01,718.0,15.3,138.6,22.16,1.22,232.6,358.1,146.1,41.7,39.6,37.3,7.32,7.6,27.53,wheat,urea,71.8,1,1.17
20.07,63.76,591.4,16.55,145.1,26.9,3.63,207.6,414.3,217.3,103.2,29.8,46.8,6.63,8.09,28.25,rice,DAP,83.3,1,1.47
26.42,66.39,658.4,21.32,118.2,27.83,0.56,178.1,612.7,324.3,153.6,39.1,83.5,7.31,13.57,26.77,cotton,NPK,88.7,1,2.07
27.66,58.62,809.7,17.95,118.5,11.59,0.88,290.6,386.7,261.1,66.7,59.3,86.0,6.9,6.63,15.37,wheat,organic,65.5,1,1.82
18.43,67.71,699.7,17.73,144.0,19.27,9.91,122.9,650.1,127.5,121.9,22.9,36.1,7.97,14.18,20.92,fallow,organic,88.4,0,1.81
20.72,65.83,561.1,22.09,132.8,18.94,7.15,208.2,669.4,144.6,100.3,25.5,82.3,7.15,14.62,18.81,wheat,NPK,96.6,0,1.67
24.75,50.74,718.0,22.01,125.0,24.47,8.47,269.3,372.7,137.1,141.1,29.5,38.1,7.77,14.44,18.31,wheat,NPK,118.2,0,2.18
22.23,74.29,740.9,18.4,118.4,17.31,3.8,150.7,670.1,235.3,47.8,52.5,32.9,6.9,6.44,22.45,cotton,NPK,37.2,1,1.36
27.39,69.33,798.1,21.19,126.2,26.01,3.01,128.0,539.9,243.2,105.3,32.9,78.7,6.46,19.47,18.27,pulses,organic,116.3,3,2.48
24.16,56.36,616.4,15.61,123.7,17.31,2.87,235.9,557.0,233.2,89.0,58.0,74.7,7.96,13.21,30.33,cotton,DAP,114.1,1,1.93
23.25,52.62,596.0,17.89,138.6,20.96,5.19,214.4,415.0,154.2,129.5,22.2,72.0,6.12,16.43,25.24,wheat,urea,45.1,1,1.53
19.29,71.36,478.9,17.08,142.9,26.66,9.49,309.2,580.1,257.2,103.1,24.4,90.4,6.39,21.72,23.41,cotton,none,76.9,0,0.88
25.7,45.23,440.2,21.84,140.8,27.62,9.38,209.2,503.7,233.0,91.7,35.5,81.2,7.45,14.95,23.87,rice,urea,86.9,0,1.35
21.86,51.03,660.9,17.73,122.3,18.51,8.87,233.4,523.9,238.9,144.8,58.6,38.7,7.88,15.47,19.92,maize,NPK,70.4,0,1.65
19.19,46.41,698.6,22.55,145.3,21.24,3.72,130.2,508.8,145.0,73.1,57.4,33.4,7.22,5.57,25.68,pulses,none,30.7,3,0.98
18.38,74.11,632.2,22.86,128.7,21.94,4.6,271.7,503.2,277.3,111.9,28.9,93.1,7.03,20.56,15.24,fallow,DAP,34.0,2,1.84
23.16,63.38,639.6,22.69,123.9,17.77,2.66,249.9,505.2,269.9,96.0,60.6,50.3,6.26,6.69,26.07,cotton,urea,26.7,2,1.35
23.51,54.44,870.5,17.18,120.1,17.16,4.0,200.3,432.6,217.9,94.9,21.8,48.9,6.06,7.01,27.0,pulses,organic,93.6,1,0.91
24.72,53.78,795.2,16.13,144.9,14.5,9.57,285.4,501.0,214.0,91.8,36.6,70.9,7.87,19.7,26.82,rice,urea,31.5,2,2.08
25.81,69.13,628.5,20.58,126.4,24.76,1.74,297.4,585.7,266.7,42.1,31.6,39.9,6.36,15.2,15.75,rice,organic,28.2,1,1.3
22.21,49.62,609.5,17.84,135.6,12.18,4.71,237.1,634.7,170.1,149.7,58.4,36.1,7.31,9.28,23.19,maize,organic,20.5,1,1.32
24.01,51.28,897.8,15.61,137.9,13.66,9.91,191.1,574.9,318.6,99.8,50.2,67.7,6.13,14.4,22.37,fallow,NPK,60.5,1,1.74
21.73,62.2,701.9,20.21,142.6,13.38,8.3,283.9,383.4,297.2,62.3,18.6,65.7,6.13,8.08,31.51,pulses,organic,42.2,1,1.19
18.99,67.6,700.2,17.37,119.3,19.42,8.24,303.0,402.7,297.8,110.4,38.5,93.2,6.63,8.56,22.13,pulses,NPK,88.5,1,1.22
27.11,45.52,713.7,19.86,145.8,22.03,4.23,227.4,464.6,226.9,158.7,30.8,38.2,6.59,9.98,14.57,wheat,none,43.2,1,1.76
24.0,66.03,877.1,20.37,141.5,16.4,4.83,262.6,361.6,242.5,36.6,28.2,42.3,6.76,5.17,22.62,rice,NPK,100.3,2,1.97
23.61,67.96,675.3,16.78,147.1,16.82,0.71,293.7,574.5,209.7,77.4,35.6,45.6,6.54,9.2,15.41,wheat,none,21.2,2,1.56
26.55,61.16,712.6,15.83,138.4,27.96,0.87,307.3,438.7,234.9,135.2,41.9,92.0,6.68,5.99,31.2,cotton,organic,75.6,1,1.9
23.61,59.25,736.4,16.56,145.9,23.22,7.29,139.4,524.8,324.5,147.2,20.6,88.8,6.99,11.13,31.35,pulses,DAP,90.5,0,1.28
26.42,70.29,793.8,15.69,121.1,16.8,4.72,284.6,672.8,176.4,81.6,56.6,78.0,6.23,13.02,17.42,cotton,organic,98.8,1,1.58
25.6,54.63,605.1,21.12,134.0,23.51,8.0,182.3,395.4,140.4,116.1,45.9,83.6,6.1,15.9,18.27,fallow,NPK,81.1,0,1.66
24.84,48.48,474.7,22.34,133.0,19.31,7.35,297.4,679.9,155.5,130.5,34.1,79.0,6.28,16.13,26.97,cotton,organic,69.8,0,1.61
21.78,73.37,567.1,18.15,130.1,19.43,6.06,134.3,363.1,305.2,38.1,40.3,31.3,6.52,10.14,23.34,cotton,NPK,101.5,1,1.47
19.85,60.39,830.2,17.93,141.0,16.71,5.95,267.6,384.2,338.0,152.6,23.2,36.6,7.47,15.15,25.9,rice,none,109.0,0,1.53
23.85,46.6,509.9,17.38,118.4,26.94,6.59,302.1,587.1,326.3,59.9,58.5,91.4,7.38,7.72,28.12,pulses,DAP,63.0,1,0.5
20.95,69.05,829.5,15.1,119.0,26.66,2.95,132.9,446.5,253.7,122.6,28.3,88.0,6.38,20.6,20.07,cotton,none,45.3,0,1.39
22.89,69.66,649.3,16.28,141.7,15.99,2.56,283.8,482.4,343.8,116.9,33.4,94.7,7.23,5.18,22.95,rice,NPK,67.8,0,1.39
22.12,59.82,457.7,21.04,121.5,10.76,1.95,185.2,497.9,221.5,147.1,53.8,86.8,7.78,17.81,19.11,wheat,organic,92.6,1,1.65
21.37,72.14,785.1,18.34,120.5,20.76,4.45,123.7,617.9,187.4,89.0,32.7,54.3,7.15,14.35,30.0,wheat,DAP,45.5,2,2.08
25.51,68.57,494.3,21.62,143.9,19.28,0.13,168.4,359.6,338.2,36.2,36.5,31.4,6.88,17.53,22.06,rice,NPK,113.6,0,1.51
24.4,66.9,657.7,17.42,127.7,17.05,3.36,196.3,585.1,160.9,111.5,18.7,29.6,7.63,12.39,25.98,fallow,DAP,44.1,1,2.05
21.46,71.23,447.8,15.54,148.4,24.93,9.33,317.4,519.0,157.1,107.5,19.6,77.2,7.87,21.61,16.22,rice,urea,34.1,1,1.41
19.3,66.52,472.4,21.34,141.6,10.36,3.42,305.4,371.3,185.6,138.7,52.5,38.9,6.57,15.99,29.91,pulses,urea,109.2,3,1.43
27.61,67.07,634.5,15.43,139.1,23.97,0.3,207.3,674.8,227.4,98.4,32.8,86.6,7.12,13.57,28.57,pulses,DAP,85.5,2,1.56
25.22,46.59,785.2,20.36,125.4,26.94,7.91,155.3,355.2,140.8,58.5,54.9,44.7,6.3,11.11,29.36,wheat,organic,103.9,1,2.03
21.38,53.45,677.6,20.81,130.7,13.61,5.84,183.2,412.2,321.2,84.4,47.4,51.8,6.65,18.98,26.29,wheat,urea,69.3,1,1.95
27.68,66.77,690.5,19.22,120.0,23.82,3.2,238.7,531.4,340.3,156.7,62.9,53.5,7.88,20.04,30.74,rice,NPK,77.3,2,2.26
19.62,72.1,812.9,16.13,138.6,23.69,9.29,166.4,505.2,337.1,117.9,57.3,64.4,7.49,10.88,17.2,rice,urea,86.1,0,1.73
23.55,54.4,894.9,15.65,141.9,17.8,1.71,147.8,458.7,233.9,121.5,25.8,79.5,6.98,8.46,14.62,cotton,NPK,101.6,2,1.91
21.37,50.54,403.9,22.04,149.5,12.69,6.49,267.3,379.1,232.6,40.8,43.5,89.1,6.1,18.92,18.95,rice,NPK,36.1,0,1.34
27.29,58.85,400.0,15.34,131.4,19.17,1.3,222.7,423.1,156.0,44.6,44.4,37.9,7.46,6.13,26.58,wheat,organic,78.2,0,1.13
26.48,70.54,808.4,15.38,133.4,16.31,1.17,188.6,477.4,315.2,157.2,56.0,62.3,7.07,21.76,15.48,wheat,organic,56.7,3,2.07
20.49,45.45,450.3,16.28,131.3,23.97,4.73,175.5,477.9,140.6,117.7,27.5,52.0,6.94,18.85,25.42,fallow,NPK,69.1,1,1.14
27.06,58.98,648.5,15.42,137.2,20.54,1.81,224.3,401.8,233.6,54.5,33.8,92.4,7.16,12.17,17.43,maize,urea,101.2,1,1.57
25.29,45.82,817.1,20.07,133.9,17.69,9.47,143.2,569.7,188.8,66.4,44.6,46.0,7.68,16.95,16.16,wheat,organic,53.4,2,1.94
27.12,71.99,861.7,15.7,119.9,24.97,9.4,169.2,596.8,297.2,139.9,49.8,84.1,6.31,16.81,22.16,wheat,urea,88.5,1,2.04
27.08,71.29,831.0,22.73,136.6,10.22,2.38,188.6,648.0,218.4,146.2,64.0,85.2,6.27,5.96,26.75,cotton,organic,105.7,3,2.41
25.85,50.3,563.3,22.75,149.4,19.49,5.82,173.9,441.8,341.4,102.3,28.5,52.0,6.92,19.69,20.5,rice,organic,34.8,0,1.93
22.65,63.78,486.8,19.46,128.8,24.32,5.82,260.0,474.7,160.4,121.8,18.2,92.3,7.76,9.23,27.65,pulses,organic,52.3,2,1.12
25.94,67.86,561.5,20.19,126.9,20.09,4.28,157.8,661.3,310.9,125.6,63.9,32.3,7.44,15.81,26.42,wheat,NPK,72.0,2,2.1
22.3,69.59,831.1,16.89,139.3,17.65,2.25,159.6,558.0,120.1,80.0,40.4,37.0,6.3,19.21,25.65,rice,none,90.0,2,1.5
26.97,73.55,406.0,20.62,145.8,23.16,5.94,274.7,529.0,340.9,156.6,19.7,52.2,7.01,7.52,25.65,wheat,urea,82.3,1,1.59
21.21,67.64,423.6,15.5,118.5,26.18,2.18,189.8,665.4,259.7,140.2,21.6,37.0,7.8,5.65,31.71,wheat,NPK,33.9,1,1.34
21.59,67.45,679.8,17.17,135.7,21.93,4.27,224.6,636.4,199.3,135.0,57.3,57.7,6.23,19.74,26.52,pulses,organic,69.8,1,1.63
22.23,70.72,808.4,22.37,129.5,26.19,2.77,209.7,406.2,130.1,112.5,63.0,60.8,7.38,12.25,23.99,rice,none,117.9,1,1.57
21.48,71.74,593.8,15.99,129.3,10.61,6.89,200.7,473.5,189.3,142.8,58.0,53.0,7.17,6.45,23.74,wheat,none,118.3,0,1.33
26.48,46.48,800.7,19.76,142.5,11.14,9.46,209.6,607.9,296.8,117.6,63.2,78.3,6.14,13.64,15.09,fallow,NPK,58.1,1,1.9
25.28,55.97,509.3,15.36,144.8,26.04,0.05,266.7,357.1,218.3,79.8,32.4,87.3,7.99,7.9,19.38,pulses,organic,89.2,1,1.43
24.33,64.7,862.2,17.41,144.8,21.49,8.44,178.4,626.3,188.1,60.3,56.1,79.8,7.31,19.77,14.21,fallow,DAP,72.8,0,2.09
