temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield
31.6,91.1,2098.52,17.42,159.8,30.48,3.63,409.78,352.37,167.14,156.7,22.0,70.37,7.09,20.67,36.96,rice,urea,171.76,0,4.75
30.92,82.82,1363.05,21.94,174.22,16.62,0.93,334.16,340.21,289.91,139.77,66.88,115.56,6.29,12.17,21.08,cotton,DAP,75.15,2,4.69
25.95,89.33,1493.49,20.65,146.34,22.32,9.76,232.32,173.56,355.41,184.32,62.12,114.95,5.23,9.15,40.0,rice,organic,274.39,0,5.11
25.14,71.01,940.25,20.52,151.07,21.7,2.59,248.33,279.12,381.69,197.74,56.9,96.25,5.66,5.61,24.34,fallow,DAP,259.02,1,5.04
32.51,65.82,1402.51,16.86,168.61,30.02,4.83,245.58,473.52,203.36,131.17,59.66,42.75,6.8,21.85,25.39,maize,NPK,211.57,0,5.94
27.1,91.75,2026.87,17.63,162.05,31.01,8.42,358.49,286.94,385.81,77.17,52.03,74.74,5.44,16.29,25.32,wheat,NPK,150.69,0,4.17
27.06,79.2,1933.43,18.98,132.64,31.78,3.92,213.15,353.19,375.17,82.67,55.65,55.03,5.51,13.17,38.23,rice,urea,225.5,0,4.07
30.49,70.58,1388.14,19.91,136.71,25.63,8.24,401.53,471.69,359.44,122.32,33.08,105.58,6.9,5.69,26.26,pulses,urea,200.07,0,4.29
25.53,85.76,981.1,15.92,139.72,33.99,6.47,196.22,499.38,281.12,123.17,68.74,93.09,5.54,5.78,19.18,wheat,organic,97.19,1,3.79
27.61,68.72,1636.81,21.84,159.88,21.26,1.77,388.31,286.3,342.65,196.14,26.31,107.39,5.68,18.68,18.94,rice,DAP,89.95,0,4.19
23.68,70.38,2176.84,17.37,130.64,22.09,9.79,317.37,326.35,182.57,207.59,72.01,70.66,6.49,7.91,21.87,fallow,NPK,208.39,2,5.74
28.94,68.11,920.75,15.73,137.0,23.26,0.44,293.17,409.57,196.98,186.17,25.68,63.97,5.42,6.73,27.11,rice,urea,170.14,0,3.69
26.18,77.02,2068.27,18.82,169.74,18.48,9.27,264.91,290.82,224.21,133.38,35.51,42.69,6.87,14.9,34.65,maize,organic,109.34,2,5.17
23.74,93.6,1665.69,19.78,133.05,31.61,4.49,206.47,307.78,290.31,143.31,32.08,59.62,7.19,22.03,35.2,rice,DAP,123.0,1,4.37
26.96,68.03,1505.23,19.61,143.25,19.46,3.36,236.02,230.1,330.43,122.93,62.14,32.9,5.08,22.07,35.23,pulses,none,64.98,0,3.66
22.52,93.94,1023.77,21.04,141.96,34.85,4.05,300.68,287.11,298.89,87.33,22.7,36.5,5.26,11.91,25.2,wheat,NPK,235.09,0,3.93
31.14,93.74,1953.68,21.71,133.87,27.14,6.75,375.06,215.58,230.8,147.57,25.12,41.97,7.22,17.59,21.96,rice,NPK,63.22,3,5.92
22.91,69.25,1055.16,19.16,173.7,27.23,2.22,415.51,247.0,353.7,99.2,49.01,57.2,6.18,14.76,38.92,rice,NPK,145.29,0,3.25
26.78,77.38,2119.66,21.58,160.33,22.71,3.46,310.79,378.49,256.12,85.88,29.72,93.48,5.74,5.5,33.77,rice,urea,194.94,2,5.21
24.49,83.3,1558.03,15.22,160.26,35.01,3.0,381.02,413.01,245.93,141.09,71.26,91.82,6.27,11.95,18.7,rice,DAP,117.08,0,3.69
23.11,84.34,1072.67,16.35,143.88,33.74,0.45,236.32,147.82,211.67,75.5,47.14,75.91,5.78,9.03,23.19,rice,NPK,200.34,0,2.79
24.3,85.02,1569.8,16.96,139.45,19.64,9.76,355.61,341.51,197.42,120.69,66.59,60.97,6.53,22.41,29.04,pulses,NPK,151.26,1,4.53
25.87,68.6,1758.24,20.63,130.61,18.64,6.44,433.61,339.65,349.1,182.84,38.32,46.39,5.08,19.13,35.97,rice,urea,248.11,1,4.07
31.08,73.64,1075.37,19.09,160.31,15.4,4.21,374.15,340.51,369.38,111.01,32.55,61.85,6.09,16.7,33.11,rice,urea,119.14,0,4.62
24.64,75.37,2092.16,19.64,131.91,19.31,7.06,308.02,415.73,399.75,84.65,21.71,114.87,5.98,4.97,25.68,wheat,NPK,185.5,0,4.58
31.42,81.61,1934.64,15.66,150.64,31.49,5.58,335.21,129.41,167.22,128.66,47.31,61.81,5.3,17.07,35.34,wheat,urea,277.35,1,5.5
27.76,84.46,1685.7,17.03,164.47,19.21,9.95,251.97,175.0,179.56,192.1,63.51,106.17,6.16,19.65,36.2,cotton,urea,64.41,0,4.66
24.31,78.17,1517.74,21.36,137.6,24.01,7.1,404.23,346.87,266.2,193.33,26.24,60.66,5.23,17.21,31.09,rice,NPK,257.11,1,5.27
23.54,77.99,1190.86,21.93,157.45,18.82,6.9,390.06,229.21,167.18,165.47,22.93,117.68,5.7,20.47,34.59,cotton,NPK,102.08,0,4.12
24.87,77.24,1425.68,19.47,139.94,35.88,1.48,202.38,432.7,167.24,178.76,67.66,53.55,7.4,18.89,23.28,fallow,NPK,220.55,0,4.8
26.81,81.32,1752.92,19.34,137.46,35.91,7.76,224.09,414.44,358.57,121.46,20.63,107.59,5.08,8.07,33.28,pulses,urea,257.26,0,5.87
28.7,91.84,1037.19,16.86,158.16,20.21,0.85,241.99,184.7,291.02,126.28,19.59,91.08,5.68,17.18,24.04,rice,NPK,175.95,0,4.37
29.42,88.68,2198.3,20.45,139.98,18.63,5.38,334.93,189.68,321.2,135.07,28.21,82.45,5.68,16.79,21.54,maize,urea,94.76,2,5.86
26.82,92.85,1440.18,20.53,148.71,21.62,8.91,362.09,123.08,286.62,85.23,56.23,49.73,5.83,21.95,28.03,wheat,urea,88.95,0,4.65
28.79,91.82,1285.54,16.7,137.55,26.43,4.06,385.71,322.45,186.21,146.84,53.24,77.48,5.93,7.86,27.07,pulses,DAP,182.05,0,4.16
32.16,74.21,1694.74,15.6,169.85,26.53,6.26,365.76,213.62,388.57,145.3,22.36,34.6,6.93,8.84,27.22,fallow,urea,242.72,3,6.4
29.24,75.97,1380.8,18.17,135.94,35.9,9.63,255.42,153.08,275.04,175.82,19.89,102.57,6.52,9.72,21.59,rice,urea,199.71,1,5.25
30.79,76.88,1691.31,18.35,169.96,27.46,6.39,383.68,398.19,184.16,122.08,20.74,108.17,7.41,19.2,37.08,maize,DAP,241.7,0,4.64
25.87,75.57,1689.16,17.62,148.0,16.96,6.55,192.1,377.09,347.06,186.68,48.86,108.05,5.72,7.63,27.69,wheat,NPK,93.03,0,4.31
26.67,86.92,1478.44,20.98,164.6,23.34,4.66,236.55,210.99,294.93,137.26,65.07,54.26,5.61,22.18,19.36,wheat,NPK,150.95,0,4.93
27.52,94.71,1721.37,21.02,161.98,31.59,8.04,212.71,312.46,268.8,120.09,64.17,113.97,6.03,4.69,28.43,cotton,urea,86.06,0,4.64
28.69,70.2,1630.72,20.68,162.75,32.91,8.66,274.58,360.81,224.31,95.33,66.26,113.59,5.63,13.48,39.81,rice,urea,236.09,0,4.89
27.53,93.5,1349.88,21.03,163.51,15.51,8.21,315.83,490.64,391.95,145.26,18.45,103.13,6.21,10.48,23.8,maize,NPK,254.75,0,5.41
22.8,93.26,1344.44,18.15,155.82,24.43,7.5,387.33,464.47,161.43,105.63,26.62,53.06,5.22,16.56,28.08,rice,NPK,156.38,0,4.5
32.97,83.55,1242.57,15.8,174.04,21.39,7.65,293.05,281.73,289.2,125.62,31.44,76.58,7.32,19.49,20.3,wheat,urea,153.04,0,4.77
32.42,91.93,1008.2,18.1,134.04,26.53,9.71,428.26,398.24,359.58,182.77,61.79,72.12,7.16,5.54,35.15,rice,urea,61.23,1,4.51
32.93,78.52,2010.73,19.6,167.05,33.65,3.88,231.48,382.37,251.77,191.63,38.91,109.24,5.79,7.98,35.28,pulses,urea,260.12,2,6.08
31.5,73.57,911.35,21.95,136.66,33.92,7.27,345.13,428.08,315.54,169.74,18.75,98.42,5.0,6.29,37.72,cotton,NPK,173.73,0,4.58
25.9,72.18,1409.12,16.54,159.97,21.62,6.48,313.14,155.04,205.31,169.58,63.71,99.68,5.38,5.24,26.04,maize,organic,212.67,1,4.65
29.21,67.23,1253.22,17.85,160.07,19.19,0.7,302.55,323.51,200.18,208.79,47.58,31.01,6.85,18.18,22.18,rice,urea,108.41,0,4.94
31.65,80.68,1158.26,18.9,174.08,19.97,0.58,256.62,376.53,230.38,209.23,61.06,79.38,6.57,11.46,35.33,wheat,NPK,117.41,0,4.98
25.87,68.66,1636.45,19.04,167.79,33.04,6.42,280.64,437.8,373.31,120.61,33.91,88.93,6.44,22.54,30.32,wheat,DAP,150.97,0,4.68
27.07,93.38,903.1,19.66,151.36,30.54,5.39,437.33,201.49,296.6,142.86,71.19,115.12,6.81,6.96,19.84,rice,DAP,171.47,0,4.54
22.37,83.63,1066.02,21.09,161.18,31.05,6.49,258.55,131.75,179.7,160.48,63.15,83.24,6.84,12.81,19.31,pulses,NPK,122.34,0,4.97
22.48,81.89,945.92,17.16,145.06,17.06,8.96,311.42,202.2,396.03,142.85,52.25,67.77,6.87,10.69,38.02,pulses,urea,180.99,1,4.97
32.35,93.29,957.15,19.64,167.27,27.38,5.94,189.99,155.35,254.15,209.86,47.72,75.16,6.97,12.86,32.93,pulses,DAP,99.81,1,4.76
28.96,65.85,1187.04,19.27,157.55,22.89,7.06,271.22,129.13,323.03,104.36,39.89,75.16,5.43,7.17,25.43,rice,urea,96.96,1,2.89
32.85,75.84,997.43,21.17,173.89,15.65,9.29,359.49,481.95,292.02,78.26,19.55,87.07,6.44,19.06,38.95,pulses,NPK,160.09,0,4.35
30.48,69.84,902.6,19.24,136.36,33.21,9.1,423.57,461.91,360.89,88.76,45.67,39.05,6.82,4.61,30.88,rice,NPK,139.86,0,4.04
30.96,93.66,937.62,21.16,164.7,25.02,1.28,265.27,455.07,253.82,97.17,41.94,63.66,6.21,11.39,19.22,wheat,DAP,92.25,1,4.94
29.21,74.42,1382.89,19.99,160.02,19.66,1.71,289.48,321.27,359.73,197.27,35.21,80.21,6.37,16.58,39.09,maize,urea,119.65,0,5.03
26.54,75.81,1715.47,21.13,133.27,33.28,0.44,305.69,467.65,286.81,83.71,39.55,119.38,6.98,13.08,33.96,maize,NPK,127.5,1,4.39
29.06,66.49,1827.88,21.58,169.93,19.63,0.14,298.3,373.25,374.91,119.58,73.93,44.33,6.53,18.46,37.74,rice,NPK,202.73,1,4.49
28.61,80.12,1434.64,18.66,157.61,30.98,1.35,310.52,429.73,347.61,132.07,59.16,36.55,6.61,21.04,24.42,fallow,DAP,149.68,1,5.11
25.14,67.3,1431.36,20.58,135.49,31.44,1.02,274.06,448.74,380.21,187.48,57.6,66.81,5.43,10.39,31.92,wheat,DAP,139.65,2,4.99
31.83,89.77,1724.7,16.04,161.79,28.39,6.15,384.29,336.61,336.81,201.47,19.35,54.81,5.86,4.68,31.09,maize,urea,161.43,0,5.48
23.56,88.6,1798.23,17.95,133.01,26.39,1.58,236.3,418.06,259.17,205.71,48.61,55.34,6.02,5.99,37.69,fallow,DAP,275.7,0,4.95
28.92,86.21,1175.22,20.85,130.67,35.98,1.14,215.32,402.77,192.35,103.14,48.78,56.18,6.58,12.94,39.26,fallow,none,90.92,0,4.18
27.03,73.23,1705.09,15.19,134.0,23.73,0.69,192.73,364.23,272.84,208.54,46.07,66.59,5.94,15.41,35.46,pulses,urea,266.52,0,4.89
28.63,79.94,1681.08,16.84,130.99,17.76,0.55,243.36,269.8,371.78,124.0,74.59,39.83,6.84,22.1,32.24,wheat,NPK,121.77,2,5.95
25.2,87.4,1641.98,19.82,167.76,26.47,2.09,284.35,333.68,362.34,157.21,22.8,63.53,5.62,14.17,38.57,fallow,none,269.34,0,5.36
31.64,87.02,1838.23,18.65,170.0,31.63,1.89,220.78,268.46,285.51,96.19,69.09,48.0,5.21,16.57,21.16,rice,urea,201.31,0,4.9
27.56,77.16,1880.15,19.33,151.44,24.34,8.77,253.06,227.13,203.13,83.19,48.73,62.76,5.11,16.86,24.19,wheat,NPK,228.89,0,5.88
30.92,67.5,1767.95,21.97,158.04,32.35,6.2,247.37,336.37,300.38,189.53,39.84,82.64,5.28,17.12,19.66,wheat,none,162.31,0,5.57
31.57,79.13,1518.25,19.34,153.28,26.97,9.71,271.15,137.32,278.94,153.34,50.18,103.02,6.26,11.51,26.54,pulses,NPK,117.25,1,5.79
22.25,91.64,1028.48,19.97,168.26,28.75,2.55,316.54,305.81,274.93,103.36,72.33,115.47,7.27,12.19,32.29,rice,urea,237.85,2,4.26
22.86,72.83,1276.86,19.49,164.96,24.1,6.24,215.4,180.32,274.75,167.14,51.69,31.56,5.02,14.01,26.22,rice,DAP,168.73,1,3.54
26.46,83.18,1114.82,20.72,158.01,32.47,0.98,277.72,197.25,289.98,185.89,19.63,112.64,6.2,8.45,38.62,wheat,NPK,152.18,0,4.76
30.55,79.06,1872.44,21.2,164.33,24.33,3.31,307.76,478.6,203.43,79.13,71.0,106.5,6.2,5.72,27.52,wheat,DAP,237.03,0,4.71
32.9,90.6,1508.19,16.58,154.9,33.68,5.57,305.02,128.56,304.64,208.86,25.2,51.13,7.01,9.03,36.54,cotton,DAP,212.65,1,6.31
22.64,85.45,2043.69,19.02,135.78,27.61,7.04,234.38,286.23,351.39,179.74,67.57,96.43,7.33,4.86,18.1,wheat,DAP,69.44,1,5.12
28.44,73.53,1383.63,17.73,157.62,22.99,1.14,281.68,310.71,225.76,170.22,54.24,39.27,6.62,11.28,26.68,cotton,urea,250.7,1,4.55
27.44,79.66,979.54,16.78,164.06,24.72,0.39,295.66,397.51,225.62,171.06,71.16,83.64,5.0,8.96,36.28,wheat,organic,182.97,2,4.35
31.01,92.09,1566.5,19.45,136.34,34.15,7.0,437.01,143.57,398.11,146.61,24.17,32.56,5.39,18.27,23.69,maize,organic,73.9,2,6.13
32.05,84.97,914.38,20.37,159.29,32.54,5.97,323.99,186.25,161.35,192.41,33.2,79.01,6.14,10.39,32.13,fallow,NPK,269.08,0,5.49
25.7,86.34,1258.63,19.81,138.78,19.87,8.21,197.04,295.35,344.11,141.4,52.24,86.17,5.6,13.56,35.87,rice,NPK,179.53,0,3.73
28.15,94.91,1159.6,15.44,150.2,17.36,6.35,186.78,356.51,185.18,116.97,52.41,98.46,6.97,5.62,30.46,cotton,none,246.1,1,4.17
28.08,92.19,1090.84,21.5,133.39,27.76,0.74,203.38,328.93,190.98,186.35,66.81,98.86,6.14,19.1,39.3,rice,urea,125.4,2,4.9
31.88,73.75,1133.12,15.39,148.86,19.75,7.67,344.84,374.66,305.4,78.16,22.31,114.64,6.36,17.27,26.31,fallow,NPK,132.56,0,3.31
22.99,79.46,1173.77,15.03,145.25,20.09,4.08,349.39,258.94,286.02,132.65,34.07,105.77,6.74,5.84,35.27,wheat,DAP,188.13,0,3.44
27.62,69.54,1080.65,16.68,156.23,30.54,6.83,225.41,255.67,165.78,176.83,37.1,60.17,6.19,21.45,23.96,cotton,DAP,87.59,0,4.74
32.85,76.85,1304.69,20.16,156.16,24.81,1.03,279.06,160.17,316.51,117.12,44.35,35.11,7.2,5.69,39.72,wheat,urea,270.85,0,5.59
25.65,68.66,1047.29,16.21,156.41,16.32,0.76,382.02,136.17,350.34,108.87,25.6,45.4,6.52,5.23,39.52,maize,NPK,269.37,0,4.4
30.5,70.05,1459.25,15.32,147.43,25.93,6.89,397.9,274.28,164.21,89.48,44.53,107.72,6.78,16.49,27.59,rice,urea,78.72,1,3.54
28.49,77.66,1236.32,19.08,152.58,27.52,8.96,413.65,144.48,302.09,141.34,73.75,64.15,7.47,21.59,32.98,rice,organic,119.94,1,4.68
31.47,81.34,2020.02,20.14,164.22,23.75,9.38,384.05,315.58,357.29,120.56,59.52,118.24,7.19,12.14,35.03,rice,NPK,248.11,1,5.7
31.73,72.07,1944.75,20.85,140.78,28.2,2.97,322.81,402.1,260.69,190.95,38.91,84.04,7.32,21.46,37.13,rice,organic,209.15,3,5.94
31.77,70.17,1152.65,16.38,158.91,25.38,6.59,290.12,179.15,335.12,169.66,54.59,75.61,5.44,15.03,38.69,wheat,DAP,186.39,0,4.31
24.19,77.59,1651.75,18.2,134.71,34.79,5.66,297.44,265.19,294.05,193.28,34.11,109.49,5.77,7.88,29.31,wheat,DAP,134.55,0,4.78
30.95,75.57,1272.89,21.48,148.81,27.2,3.07,321.68,426.49,165.47,192.89,39.77,57.22,6.08,8.61,27.51,rice,urea,255.89,0,4.51
23.74,74.29,1058.45,21.68,137.06,33.56,7.24,231.55,184.69,386.09,204.54,73.72,65.8,5.85,14.48,32.09,cotton,NPK,191.62,0,4.35
29.02,85.68,1814.65,17.49,162.57,20.4,1.34,396.34,245.78,268.26,116.35,25.89,101.12,5.3,5.3,18.93,wheat,NPK,206.36,2,5.37
23.99,93.83,1440.87,17.59,132.97,21.48,6.13,303.72,213.64,266.65,194.03,50.37,108.74,6.37,6.13,18.52,rice,urea,258.67,2,5.86
29.76,76.19,1276.38,19.15,165.81,24.38,5.44,415.23,471.34,363.85,133.92,30.66,115.03,6.23,13.83,26.68,maize,DAP,104.51,1,5.48
22.29,91.24,993.97,20.86,133.09,33.62,8.12,393.25,446.8,220.96,73.85,53.35,49.73,6.67,10.93,37.33,rice,NPK,178.64,0,3.66
24.49,94.51,1209.94,17.82,134.2,26.96,6.99,264.07,127.37,296.66,114.79,55.19,70.1,5.7,14.15,38.95,rice,urea,68.6,0,3.96
28.38,67.47,1799.34,19.56,156.08,35.82,6.68,246.47,166.98,349.65,96.43,48.84,77.14,6.56,4.5,18.8,pulses,NPK,203.47,1,4.07
26.44,65.49,2057.79,18.79,147.65,18.16,7.63,252.74,141.92,190.01,130.61,24.02,86.3,7.47,14.31,22.11,wheat,DAP,274.21,0,5.78
29.1,79.25,1635.53,15.74,147.84,34.92,4.91,296.15,273.33,248.51,70.13,25.47,74.01,6.17,18.07,37.77,fallow,NPK,130.14,0,5.29
30.29,87.39,1711.77,16.38,131.52,24.69,9.26,379.06,269.08,297.68,78.92,39.4,95.96,7.12,21.11,37.61,cotton,none,76.48,1,4.19
30.72,93.2,1871.02,18.9,144.04,34.83,9.25,429.37,286.5,370.79,169.29,69.31,49.2,5.56,19.34,26.14,rice,NPK,224.87,2,4.91
23.25,78.04,1840.21,19.05,169.66,25.25,3.62,432.69,204.44,194.0,209.17,55.32,57.83,5.65,19.37,21.56,wheat,NPK,195.74,0,5.77
28.81,87.68,2041.54,16.3,130.88,25.64,0.83,393.88,452.1,332.26,112.49,44.66,43.43,7.22,16.17,29.73,pulses,DAP,201.11,0,4.77
25.2,73.74,953.28,19.66,172.25,20.13,3.8,399.82,292.81,357.12,86.8,70.74,60.81,6.92,8.69,38.15,cotton,DAP,191.17,0,4.19
27.39,77.68,1477.2,16.08,147.28,32.54,6.81,321.62,495.93,241.67,101.5,20.86,111.33,5.74,6.51,28.31,rice,DAP,258.93,0,3.72
22.03,78.27,1919.45,17.24,142.33,18.09,7.6,302.6,179.05,328.43,176.96,43.06,45.41,5.13,9.75,25.01,rice,urea,184.64,0,5.28
26.66,87.3,2152.03,20.32,148.11,21.34,1.35,394.59,442.06,297.91,114.68,65.45,102.24,6.41,21.64,27.21,rice,urea,198.75,1,5.04
28.67,75.25,2033.24,15.76,136.82,16.17,9.22,432.07,434.67,280.09,160.88,45.45,118.71,7.41,13.23,22.47,cotton,urea,243.5,0,4.68
25.87,93.77,1332.95,16.12,171.18,15.91,7.05,375.59,460.38,270.85,111.24,37.7,107.77,6.45,19.35,27.87,cotton,DAP,85.08,0,4.53
22.09,92.48,1446.02,18.23,131.0,28.03,4.68,420.17,305.02,192.12,170.19,44.96,81.25,6.48,16.01,36.19,rice,urea,146.53,0,5.04
32.76,88.07,1727.2,18.76,152.16,35.49,4.58,203.41,155.95,395.22,119.08,74.42,70.57,6.1,12.96,36.32,maize,urea,92.88,2,5.61
31.24,75.0,1132.87,17.13,145.66,22.56,4.04,342.68,422.36,268.19,117.18,31.58,54.22,5.87,16.61,23.79,wheat,NPK,257.51,1,5.22
31.91,78.21,1511.55,21.69,151.29,16.52,5.58,375.14,443.19,299.03,90.56,38.45,108.19,5.74,4.98,28.22,fallow,NPK,230.93,1,5.56
28.23,90.9,966.71,18.09,169.06,27.3,5.27,341.61,314.29,207.04,125.83,20.54,45.27,5.69,8.36,32.92,rice,none,101.92,0,3.51
23.45,82.57,2124.16,20.38,159.46,24.29,7.18,181.51,450.57,299.55,149.01,63.27,89.84,5.51,12.67,29.62,maize,none,126.44,0,4.51
24.18,76.44,1344.16,19.24,139.3,22.85,9.29,209.7,183.18,323.53,165.63,41.03,39.9,6.69,9.61,19.77,wheat,organic,186.16,0,4.97
27.66,80.92,1265.43,15.14,156.63,26.9,6.44,201.83,241.97,396.74,72.35,67.83,100.3,7.5,13.74,30.53,rice,DAP,244.65,0,3.79
32.77,65.57,1257.03,16.66,174.47,28.31,5.41,312.54,172.48,272.89,184.19,49.16,70.05,6.92,16.82,35.17,wheat,urea,188.43,0,4.07
24.69,93.01,1497.44,20.94,168.96,21.3,2.76,293.45,459.28,175.41,82.74,65.47,71.88,5.74,10.17,30.13,maize,DAP,229.39,0,4.77
22.41,89.25,1670.07,20.76,148.3,31.78,3.55,326.48,136.92,300.53,164.32,32.24,54.14,5.56,5.01,35.62,rice,none,114.93,0,4.13
31.83,80.33,1023.42,18.17,173.45,20.82,6.55,296.46,132.79,161.03,118.17,65.36,89.85,5.45,15.9,34.8,fallow,NPK,75.09,0,4.77
31.28,72.12,2121.14,20.09,169.12,20.8,2.58,287.25,170.72,299.06,88.97,34.88,55.83,6.68,14.84,18.46,pulses,DAP,83.79,0,5.51
27.77,71.25,2034.89,18.26,159.8,30.64,2.3,234.48,170.05,230.37,177.57,58.06,76.11,6.93,12.09,33.42,rice,NPK,82.85,0,4.92
31.62,77.98,1488.58,19.73,160.51,21.82,2.54,374.52,164.22,378.72,195.22,37.23,83.77,5.97,22.78,18.39,rice,DAP,84.62,0,5.16
24.52,93.99,1246.0,15.21,139.87,31.25,5.15,285.09,339.2,203.96,177.59,27.42,68.32,5.19,22.75,28.02,fallow,urea,123.59,1,5.84
27.49,77.54,1113.99,16.32,162.1,17.67,0.84,438.68,209.83,229.49,195.0,44.2,52.51,6.63,8.4,35.4,wheat,none,108.22,0,3.98
31.31,68.02,1456.32,21.96,150.42,34.67,2.9,401.42,308.63,343.29,193.01,42.94,31.54,5.08,11.11,26.91,rice,NPK,270.44,3,5.28
27.86,71.51,1030.48,16.39,148.85,15.41,3.27,343.98,491.0,166.5,75.54,29.42,47.03,6.4,13.59,26.72,wheat,NPK,202.44,1,4.3
22.2,82.35,1041.83,19.95,157.38,35.45,5.82,417.44,360.86,285.32,75.2,51.11,35.11,5.16,15.09,27.59,rice,NPK,65.57,0,3.05
30.69,70.62,954.44,21.27,148.16,26.08,8.47,241.66,175.57,357.13,163.52,54.15,39.29,7.3,10.27,18.91,rice,NPK,259.76,0,4.97
27.0,83.72,1660.21,17.46,157.24,24.21,7.85,344.41,435.39,197.69,179.17,46.12,80.77,7.0,22.04,39.34,wheat,urea,104.56,3,6.67
32.48,90.66,976.09,18.96,144.11,19.65,2.31,368.23,281.15,180.92,175.53,55.53,85.83,6.92,19.74,36.32,fallow,DAP,192.41,0,4.98
26.37,73.78,1871.7,21.97,163.97,32.92,5.77,413.53,258.34,203.37,82.3,23.39,114.56,7.49,7.19,20.63,wheat,urea,271.88,2,5.58
22.71,84.59,1287.56,20.27,162.86,19.54,4.14,338.77,454.72,203.27,176.66,25.11,84.01,5.29,6.3,35.74,rice,DAP,77.09,0,3.76
26.38,80.96,1279.35,17.53,152.51,29.57,2.09,243.32,325.9,301.34,149.31,46.32,41.33,7.17,7.35,35.18,wheat,urea,91.07,1,4.42
31.99,90.18,2128.69,17.68,158.99,17.39,6.87,196.65,389.66,306.37,77.34,25.44,38.36,6.62,11.72,32.95,rice,DAP,72.04,3,5.03
29.08,69.62,1234.13,21.94,141.4,20.25,7.97,327.07,398.09,249.66,172.24,51.55,111.09,6.34,7.39,32.65,fallow,urea,256.26,0,5.45
25.06,79.91,918.45,18.21,131.74,19.34,1.7,268.86,230.89,231.24,73.47,53.29,54.17,6.46,15.43,31.71,rice,urea,230.8,1,3.99
29.12,78.21,1139.33,20.41,144.72,31.22,5.35,247.08,184.79,284.6,84.83,42.72,52.37,6.51,15.99,31.85,pulses,urea,249.67,0,4.28
30.17,94.04,2114.73,15.03,164.31,30.74,6.31,377.37,183.2,314.78,161.98,70.53,116.62,7.21,16.55,36.48,maize,NPK,257.13,2,6.7
27.67,88.35,1927.68,17.28,144.27,22.01,5.36,183.64,125.18,221.4,120.55,69.0,85.83,6.12,8.23,29.37,pulses,organic,138.27,0,4.73
28.03,87.57,1810.84,15.96,149.41,28.74,3.4,332.93,271.82,344.22,83.51,52.37,38.18,5.14,16.74,37.23,rice,organic,199.4,0,3.38
23.56,87.84,2072.52,17.38,171.22,19.28,6.06,262.4,244.89,375.16,105.64,56.06,56.93,6.88,5.13,35.54,cotton,urea,106.6,0,5.46
31.18,83.66,1533.89,18.05,164.34,15.88,5.89,269.34,386.21,206.37,94.93,70.68,55.83,6.23,20.16,29.27,rice,urea,73.65,1,4.9
26.85,84.23,1434.4,19.21,151.44,23.2,9.52,307.21,195.41,289.93,182.54,24.61,109.09,6.49,10.28,23.62,pulses,urea,266.65,0,4.98
32.22,78.51,1018.95,19.79,162.15,20.37,0.92,270.54,357.9,333.38,109.81,24.4,100.92,7.36,19.81,18.6,wheat,DAP,234.92,1,4.76
22.74,68.21,1884.5,17.88,171.64,24.08,2.53,417.01,386.47,258.26,168.43,23.22,75.18,7.23,17.63,27.42,wheat,organic,159.04,1,5.08
22.65,87.45,1140.75,18.8,148.27,27.33,5.19,348.19,307.4,173.27,86.45,28.76,119.48,7.11,10.83,26.57,rice,urea,220.3,0,4.09
30.87,72.16,2037.29,19.81,131.6,30.16,2.13,366.13,206.54,236.42,159.94,56.7,101.69,7.14,14.44,37.69,rice,DAP,260.16,1,5.39
30.17,75.67,1600.48,19.66,150.15,28.86,0.38,403.49,481.45,240.71,180.19,46.9,116.34,5.46,17.47,36.41,fallow,urea,163.14,1,5.02
25.86,94.84,2120.12,21.08,130.62,29.23,1.34,294.11,468.31,231.03,166.11,46.98,88.9,5.45,16.49,29.12,pulses,DAP,135.36,0,5.74
27.16,92.71,1752.21,18.18,156.42,21.45,2.05,229.47,155.84,394.72,95.17,68.26,51.73,7.26,8.01,37.11,cotton,NPK,214.41,0,5.32
25.1,80.72,1400.57,19.68,134.54,30.25,3.32,334.1,282.44,206.2,125.45,29.14,118.01,7.26,6.67,33.03,rice,NPK,186.71,0,4.76
24.92,90.63,2030.61,16.02,140.84,19.86,6.61,431.28,204.7,191.04,147.48,71.17,113.67,6.58,5.69,23.17,rice,NPK,159.26,2,3.72
26.99,90.8,1658.11,16.82,143.71,32.48,8.67,378.3,423.22,302.85,205.1,55.47,78.79,6.57,8.97,23.35,maize,DAP,159.85,0,5.25
29.37,76.41,1530.2,18.18,141.13,17.98,0.48,299.58,457.51,379.45,151.32,71.21,106.53,6.12,12.65,28.8,maize,none,67.88,2,4.45
24.08,86.85,2041.96,20.44,161.93,27.82,1.22,236.2,206.62,269.72,189.73,61.81,66.81,5.67,10.43,19.09,cotton,urea,172.25,0,5.31
25.73,76.34,1869.22,18.34,171.59,33.41,8.28,335.31,170.36,202.59,80.31,26.62,84.97,7.32,10.54,26.39,rice,DAP,233.76,1,4.82
28.61,77.3,2090.53,21.3,160.94,20.72,0.58,338.62,174.11,169.2,117.67,44.78,57.06,5.6,20.77,26.43,rice,organic,111.17,1,5.22
