Date,Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Crop_Yield,Soil_Quality
2015-05-07,Sugarcane,Sandy,6.75,31.764010748402555,68.23598925159745,12.276517169079488,65.0,48.0,36.0,20.399939201934803,43.45833333333333
2015-05-08,Sugarcane,Peaty,5.5,27.831048495746003,72.168951504254,10.75864983139025,71.5,54.0,42.0,47.347916704967794,27.916666666666668
2015-05-09,Sugarcane,Loamy,6.5,23.20011913209549,76.7998808679045,11.236342902191806,91.0,72.0,60.0,104.1993997178635,74.33333333333333
2015-05-10,Sugarcane,Saline,8.0,22.851619364627027,77.14838063537297,10.946118688382173,84.5,66.0,54.0,48.84289778866177,17.041666666666668
2015-05-11,Sugarcane,Saline,8.0,15.952897365941451,80.0,5.639735914785464,84.5,66.0,54.0,5.621933764482507,17.041666666666668
2015-05-12,Sugarcane,Peaty,5.5,21.91572333448212,78.08427666551789,12.54016701631253,71.5,54.0,42.0,50.897783084371135,27.916666666666668
2015-05-13,Sugarcane,Sandy,6.75,27.863626596649112,72.13637340335089,6.606730764493474,65.0,48.0,36.0,45.66229000515773,43.45833333333333
2015-05-14,Sugarcane,Sandy,6.75,30.75064339196816,69.24935660803183,5.619142281823564,65.0,48.0,36.0,25.80504707249486,43.45833333333333
2015-05-15,Sugarcane,Peaty,5.5,33.65575290432237,66.34424709567763,9.312788070299492,71.5,54.0,42.0,7.455351438944444,27.916666666666668
2015-05-16,Sugarcane,Saline,8.0,30.19588562363287,69.80411437636712,8.069786882786303,84.5,66.0,54.0,27.523543607707904,17.041666666666668
2015-05-17,Sugarcane,Loamy,6.5,33.39750921274596,66.60249078725404,9.098510303124575,91.0,72.0,60.0,15.089736033605831,74.33333333333333
2015-05-18,Sugarcane,Peaty,5.5,22.737690942824976,77.26230905717503,4.161553417256404,71.5,54.0,42.0,49.21568340715762,27.916666666666668
2015-05-19,Sugarcane,Loamy,6.5,26.150005271605632,73.84999472839436,6.261356178436619,91.0,72.0,60.0,114.29759754816872,74.33333333333333
2015-05-20,Sugarcane,Peaty,5.5,31.70194261856924,68.29805738143077,10.752191989439655,71.5,54.0,42.0,21.155865991102967,27.916666666666668
2015-05-21,Sugarcane,Sandy,6.75,24.714954332620994,75.28504566737901,9.231488354113264,65.0,48.0,36.0,65.01055765383347,43.45833333333333
2015-05-22,Sugarcane,Loamy,6.5,22.62287385142005,77.37712614857995,11.838913365908622,91.0,72.0,60.0,94.86447835803295,74.33333333333333
2015-05-23,Sugarcane,Loamy,6.5,15.492159423254844,80.0,3.260790070704676,91.0,72.0,60.0,5.403510909252959,74.33333333333333
2015-05-24,Sugarcane,Sandy,6.75,23.375977859766863,76.62402214023314,12.146441152272454,65.0,48.0,36.0,60.26992225829543,43.45833333333333
2015-05-25,Sugarcane,Loamy,6.5,21.54236002361655,78.45763997638345,11.989301457392772,91.0,72.0,60.0,66.7155420742059,74.33333333333333
2015-05-26,Sugarcane,Clay,6.25,25.444626652567862,74.55537334743214,9.57701270641756,78.0,60.0,48.0,65.4621406023351,54.25
2015-05-27,Sugarcane,Saline,8.0,30.77407559756799,69.22592440243201,12.268503398769464,84.5,66.0,54.0,27.71431993567732,17.041666666666668
2015-05-28,Sugarcane,Saline,8.0,21.53858765307141,78.4614123469286,9.88323113745972,84.5,66.0,54.0,42.89586679362762,17.041666666666668
2015-05-29,Sugarcane,Saline,8.0,28.57408344240036,71.42591655759963,4.425624958799225,84.5,66.0,54.0,40.70556482671422,17.041666666666668
2015-05-30,Sugarcane,Saline,8.0,25.58983029115721,74.4101697088428,9.17914911355426,84.5,66.0,54.0,52.86216525049081,17.041666666666668
2015-05-31,Sugarcane,Peaty,5.5,18.53516993798236,80.0,6.948263892139476,71.5,54.0,42.0,26.034416356391382,27.916666666666668
2015-06-02,Sugarcane,Sandy,6.75,28.89742023955783,71.10257976044217,7.578437291991484,65.0,48.0,36.0,41.68005273316057,43.45833333333333
2015-06-03,Sugarcane,Sandy,6.75,33.78712705208672,66.21287294791328,13.891787375159788,65.0,48.0,36.0,6.167416636876891,43.45833333333333
2015-06-04,Sugarcane,Peaty,5.5,34.75412934986455,65.24587065013546,11.02759296918878,71.5,54.0,42.0,1.297513336045575,27.916666666666668
2015-06-05,Sugarcane,Loamy,6.5,20.85158848046268,79.14841151953732,11.696985131695524,91.0,72.0,60.0,60.41552604646174,74.33333333333333
2015-06-06,Sugarcane,Peaty,5.5,30.66387195796073,69.33612804203928,11.071833741290217,71.5,54.0,42.0,28.680030351456534,27.916666666666668
2015-06-08,Sugarcane,Loamy,6.5,31.029676348284365,68.97032365171563,16.14330637176036,91.0,72.0,60.0,39.865853914349465,74.33333333333333
2015-06-10,Sugarcane,Saline,8.0,33.681595271018374,66.31840472898162,5.97575448122901,84.5,66.0,54.0,8.440920196281452,17.041666666666668
2015-06-11,Sugarcane,Clay,6.25,32.089606284329605,67.9103937156704,12.338377002121147,78.0,60.0,48.0,24.516274955371287,54.25
2015-06-13,Sugarcane,Loamy,6.5,32.702113840836354,67.29788615916365,10.48559927596614,91.0,72.0,60.0,22.662892053885905,74.33333333333333
2015-06-16,Sugarcane,Peaty,5.5,29.246569729700703,70.7534302702993,9.80376026313255,71.5,54.0,42.0,37.44846689331349,27.916666666666668
2015-06-17,Sugarcane,Sandy,6.75,28.44428089106512,71.55571910893488,12.640642418872533,65.0,48.0,36.0,54.21060139423801,43.45833333333333
2015-06-20,Sugarcane,Clay,6.25,32.670610776101256,67.32938922389874,10.334454451453231,78.0,60.0,48.0,19.73528192802664,54.25
2015-06-21,Sugarcane,Sandy,6.75,31.79009513227259,68.2099048677274,7.498872532124098,65.0,48.0,36.0,16.933770390828446,43.45833333333333
2015-06-22,Sugarcane,Loamy,6.5,26.87491600185418,73.12508399814581,3.0291968218232608,91.0,72.0,60.0,79.37434656357864,74.33333333333333
2015-06-23,Sugarcane,Sandy,6.75,32.44587309486827,67.55412690513174,8.849631934536728,65.0,48.0,36.0,15.367258327200506,43.45833333333333
2015-06-26,Sugarcane,Sandy,6.75,26.27692395759753,73.72307604240247,14.821843559320872,65.0,48.0,36.0,55.07332553777383,43.45833333333333
2015-06-27,Sugarcane,Clay,6.25,34.34149873070045,65.65850126929955,8.22553522878725,78.0,60.0,48.0,5.698897585735505,54.25
2015-06-28,Sugarcane,Sandy,6.75,33.03105619901231,66.96894380098769,7.700815663880307,65.0,48.0,36.0,12.517348101960268,43.45833333333333
2015-06-29,Sugarcane,Sandy,6.75,34.29559188746652,65.70440811253349,11.369997918069869,65.0,48.0,36.0,4.985004568474314,43.45833333333333
2015-07-01,Sugarcane,Clay,6.25,34.895719442194284,65.10428055780571,11.32894224460049,78.0,60.0,48.0,0.8571941086024298,54.25
2015-07-02,Sugarcane,Peaty,5.5,28.83152917835725,71.16847082164274,10.756989920115029,71.5,54.0,42.0,40.54741530256015,27.916666666666668
2015-07-06,Sugarcane,Clay,6.25,27.761466159608226,72.23853384039177,5.770962116021053,78.0,60.0,48.0,65.12996917566063,54.25
2015-07-07,Sugarcane,Saline,8.0,34.062480581356134,65.93751941864386,12.986555731488878,84.5,66.0,54.0,5.931704007654572,17.041666666666668
2015-07-08,Sugarcane,Saline,8.0,28.241409914623205,71.7585900853768,7.661151306274277,84.5,66.0,54.0,38.08306086364526,17.041666666666668
2015-07-09,Sugarcane,Loamy,6.5,34.07557508450657,65.92442491549343,7.549296244517292,91.0,72.0,60.0,9.113016770362751,74.33333333333333
2015-07-11,Sugarcane,Clay,6.25,30.112321532512595,69.8876784674874,6.377632955689586,78.0,60.0,48.0,47.68369901886436,54.25
2015-07-12,Sugarcane,Peaty,5.5,27.72272031574324,72.27727968425677,13.395057490752173,71.5,54.0,42.0,39.311506853037685,27.916666666666668
2015-07-13,Sugarcane,Saline,8.0,25.43360495420622,74.56639504579378,13.33733517302759,84.5,66.0,54.0,74.69843705850278,17.041666666666668
2015-07-16,Sugarcane,Clay,6.25,29.30861374418648,70.69138625581351,5.937635899681063,78.0,60.0,48.0,49.2785641492156,54.25
2015-07-17,Sugarcane,Saline,8.0,32.58715995644461,67.41284004355539,9.496111776020618,84.5,66.0,54.0,14.42407171184057,17.041666666666668
2015-07-18,Sugarcane,Peaty,5.5,27.413653013471016,72.58634698652898,12.832580438239187,71.5,54.0,42.0,44.69982828661278,27.916666666666668
2015-07-19,Sugarcane,Sandy,6.75,34.30791073830013,65.69208926169986,7.264606355017968,65.0,48.0,36.0,4.264245912085201,43.45833333333333
2015-07-20,Sugarcane,Saline,8.0,33.67933501244565,66.32066498755435,10.448091088453989,84.5,66.0,54.0,7.156573991209841,17.041666666666668
2015-07-23,Sugarcane,Loamy,6.5,34.65093654593516,65.34906345406483,3.896301833433041,91.0,72.0,60.0,3.049855238145701,74.33333333333333
2015-07-25,Sugarcane,Saline,8.0,31.92022927785319,68.0797707221468,13.857973526376323,84.5,66.0,54.0,18.20740019210369,17.041666666666668
2015-07-27,Sugarcane,Saline,8.0,27.54424376297728,72.45575623702273,8.757288939449634,84.5,66.0,54.0,58.88877811165092,17.041666666666668
2015-07-29,Sugarcane,Loamy,6.5,29.66184147107696,70.33815852892305,13.100505941806093,91.0,72.0,60.0,47.81780010765343,74.33333333333333
2015-08-02,Sugarcane,Clay,6.25,28.435628405910897,71.5643715940891,11.67789126817734,78.0,60.0,48.0,58.39274037148064,54.25
2015-08-04,Sugarcane,Saline,8.0,31.44344745597577,68.55655254402423,9.900265779835411,84.5,66.0,54.0,26.158976309475097,17.041666666666668
2015-08-05,Sugarcane,Loamy,6.5,31.52775994067084,68.47224005932917,8.865784514481689,91.0,72.0,60.0,41.753838479048575,74.33333333333333
2015-08-06,Sugarcane,Saline,8.0,31.616949732233053,68.38305026776695,15.984250279678982,84.5,66.0,54.0,19.65881363621642,17.041666666666668
2015-08-10,Sugarcane,Saline,8.0,29.49423862308946,70.50576137691054,10.575720266724735,84.5,66.0,54.0,42.62072203501367,17.041666666666668
2015-08-11,Sugarcane,Sandy,6.75,30.82613006787001,69.17386993212999,7.959955695343352,65.0,48.0,36.0,27.823360307293925,43.45833333333333
2015-08-19,Sugarcane,Loamy,6.5,34.61881843360849,65.38118156639152,8.34576645370447,91.0,72.0,60.0,3.931516011347878,74.33333333333333
2015-08-22,Sugarcane,Loamy,6.5,34.12733204463419,65.87266795536581,11.232793733286783,91.0,72.0,60.0,8.635518996299385,74.33333333333333
2015-08-23,Sugarcane,Saline,8.0,34.11585551283526,65.88414448716475,7.660759306809766,84.5,66.0,54.0,5.812148249732674,17.041666666666668
2015-08-26,Sugarcane,Clay,6.25,32.20417825927353,67.79582174072647,5.805993114288039,78.0,60.0,48.0,19.80505938216351,54.25
2015-08-27,Sugarcane,Clay,6.25,33.5999088016964,66.4000911983036,6.5532701446298285,78.0,60.0,48.0,10.359087561243294,54.25
2015-08-28,Sugarcane,Sandy,6.75,29.616260679400927,70.38373932059908,7.068766194145462,65.0,48.0,36.0,33.783729831716634,43.45833333333333
2015-08-30,Sugarcane,Sandy,6.75,34.15254014596398,65.84745985403602,13.854411099613742,65.0,48.0,36.0,4.964482861275541,43.45833333333333
2015-09-01,Sugarcane,Loamy,6.5,22.4283358773284,77.5716641226716,8.5092102078932,91.0,72.0,60.0,83.02630268189498,74.33333333333333
2015-09-02,Sugarcane,Loamy,6.5,17.757547845667844,80.0,12.694890613618144,91.0,72.0,60.0,31.81213211089372,74.33333333333333
2015-09-03,Sugarcane,Peaty,5.5,17.306536592659366,80.0,8.826921046703335,71.5,54.0,42.0,17.642887614362387,27.916666666666668
2015-09-04,Sugarcane,Peaty,5.5,21.79761580140161,78.2023841985984,2.728758045166068,71.5,54.0,42.0,49.01680603099078,27.916666666666668
2015-09-05,Sugarcane,Clay,6.25,22.433179780724057,77.56682021927594,6.515057843088576,78.0,60.0,48.0,57.78938168090909,54.25
2015-09-06,Sugarcane,Peaty,5.5,20.361032695688028,79.63896730431198,12.98100952382886,71.5,54.0,42.0,37.74957694468645,27.916666666666668
2015-09-08,Sugarcane,Sandy,6.75,20.61154595493963,79.38845404506037,12.130999260026432,65.0,48.0,36.0,36.6515270365768,43.45833333333333
2015-09-10,Sugarcane,Clay,6.25,28.800218825674285,71.19978117432572,10.195505023249606,78.0,60.0,48.0,57.37987336587505,54.25
2015-09-11,Sugarcane,Saline,8.0,19.30060659697144,80.0,11.465984611781431,84.5,66.0,54.0,29.171271996553525,17.041666666666668
2015-09-12,Sugarcane,Saline,8.0,18.9174842812212,80.0,11.494593181583388,84.5,66.0,54.0,27.53503546285993,17.041666666666668
2015-09-13,Sugarcane,Saline,8.0,22.11467215922601,77.88532784077398,14.501846161405055,84.5,66.0,54.0,51.153899729053634,17.041666666666668
2015-09-14,Sugarcane,Peaty,5.5,22.94641716478798,77.05358283521201,8.479153929221122,71.5,54.0,42.0,54.81282752120448,27.916666666666668
2015-09-15,Sugarcane,Loamy,6.5,19.374784510136724,80.0,6.629621370838639,91.0,72.0,60.0,54.74940562239338,74.33333333333333
2015-09-18,Sugarcane,Clay,6.25,18.259820701383624,80.0,12.402365371245171,78.0,60.0,48.0,28.03866067916188,54.25
2015-09-19,Sugarcane,Saline,8.0,17.481515986364766,80.0,4.681498357087388,84.5,66.0,54.0,16.738160601504283,17.041666666666668
2015-09-20,Sugarcane,Loamy,6.5,22.827639959072705,77.17236004092729,9.428053461057411,91.0,72.0,60.0,103.39472785506646,74.33333333333333
2015-09-21,Sugarcane,Saline,8.0,23.29876974015728,76.70123025984273,10.524404508188514,84.5,66.0,54.0,66.9212812447324,17.041666666666668
2015-09-22,Sugarcane,Saline,8.0,22.90799072602845,77.09200927397154,14.580892542742369,84.5,66.0,54.0,56.06940221310145,17.041666666666668
2015-09-24,Sugarcane,Loamy,6.5,18.242560017697706,80.0,11.10857603337246,91.0,72.0,60.0,32.05516831642347,74.33333333333333
2015-09-25,Sugarcane,Clay,6.25,26.21901851751587,73.78098148248412,9.600820855040697,78.0,60.0,48.0,73.87071895251825,54.25
2015-09-26,Sugarcane,Sandy,6.75,16.81578218032944,80.0,9.185114850462943,65.0,48.0,36.0,12.684766081828686,43.45833333333333
2015-09-27,Sugarcane,Clay,6.25,21.30128281811826,78.69871718188173,12.613852905656676,78.0,60.0,48.0,54.21678398140319,54.25
2015-09-28,Sugarcane,Saline,8.0,19.405606184300915,80.0,3.2213400620332253,84.5,66.0,54.0,33.95799698529525,17.041666666666668
2015-09-29,Sugarcane,Peaty,5.5,15.791942110560177,80.0,13.637821159874466,71.5,54.0,42.0,5.858872019430963,27.916666666666668
2015-10-01,Sugarcane,Clay,6.25,16.166954387650076,80.0,9.75725853660815,78.0,60.0,48.0,8.577403342983695,54.25
2015-10-02,Sugarcane,Sandy,6.75,20.05366944940154,79.94633055059846,5.050429573147413,65.0,48.0,36.0,34.042079022172885,43.45833333333333
2015-10-04,Sugarcane,Loamy,6.5,27.093255032197405,72.9067449678026,4.895585683866386,91.0,72.0,60.0,82.43981181801803,74.33333333333333
2015-10-05,Sugarcane,Saline,8.0,18.758719525871623,80.0,12.163169236725253,84.5,66.0,54.0,26.11757188380109,17.041666666666668
2015-10-06,Sugarcane,Loamy,6.5,25.479403297948664,74.52059670205134,3.271900877587112,91.0,72.0,60.0,99.72579156922892,74.33333333333333
2015-10-07,Sugarcane,Clay,6.25,22.857782855193808,77.1422171448062,11.845133805928077,78.0,60.0,48.0,70.50744534670025,54.25
2015-10-08,Sugarcane,Peaty,5.5,19.81359390990205,80.0,2.9559965967869672,71.5,54.0,42.0,33.74107268144401,27.916666666666668
2015-10-10,Sugarcane,Clay,6.25,19.12362893553257,80.0,12.365451196525743,78.0,60.0,48.0,32.602082042681175,54.25
2015-10-11,Sugarcane,Loamy,6.5,16.02122461469295,80.0,7.766005292755259,91.0,72.0,60.0,10.429888804033336,74.33333333333333
2015-10-12,Sugarcane,Loamy,6.5,22.834084660310303,77.16591533968969,6.252293441282102,91.0,72.0,60.0,87.58724221389804,74.33333333333333
2015-10-13,Sugarcane,Loamy,6.5,16.84653837161212,80.0,16.420926339509684,91.0,72.0,60.0,24.01835331918609,74.33333333333333
2015-10-14,Sugarcane,Sandy,6.75,20.23531306592071,79.7646869340793,10.898794698278833,65.0,48.0,36.0,40.04816626051373,43.45833333333333
2015-10-15,Sugarcane,Clay,6.25,28.853554033112463,71.14644596688754,11.159128092475584,78.0,60.0,48.0,51.92971713158476,54.25
2015-10-16,Sugarcane,Clay,6.25,25.19712497629341,74.80287502370659,7.547241365011054,78.0,60.0,48.0,86.7593646461031,54.25
2015-10-18,Sugarcane,Peaty,5.5,19.39778568679412,80.0,11.073463187559694,71.5,54.0,42.0,28.54181828701224,27.916666666666668
2015-10-19,Sugarcane,Loamy,6.5,18.719824726338828,80.0,8.555113591096955,91.0,72.0,60.0,40.6014817315665,74.33333333333333
2015-10-20,Sugarcane,Loamy,6.5,20.101845274731453,79.89815472526854,12.445807304504717,91.0,72.0,60.0,51.51353099939711,74.33333333333333
2015-10-21,Sugarcane,Saline,8.0,24.74399702682209,75.25600297317791,14.543440893274797,84.5,66.0,54.0,72.14038747342825,17.041666666666668
2015-10-22,Sugarcane,Clay,6.25,21.424289763682967,78.57571023631704,7.310663774078602,78.0,60.0,48.0,61.33880044463797,54.25
2015-10-23,Sugarcane,Clay,6.25,17.758849511829325,80.0,9.24345947278941,78.0,60.0,48.0,18.956873649294376,54.25
2015-10-24,Sugarcane,Clay,6.25,17.169575080756275,80.0,12.194708745098977,78.0,60.0,48.0,19.084021983177166,54.25
2015-10-25,Sugarcane,Clay,6.25,20.270240699099173,79.72975930090082,7.905368571273252,78.0,60.0,48.0,45.78356408121732,54.25
2015-10-26,Sugarcane,Loamy,6.5,25.835133453168893,74.1648665468311,14.492682422641131,91.0,72.0,60.0,104.623089043971,74.33333333333333
2015-10-27,Sugarcane,Saline,8.0,22.507346371016293,77.4926536289837,12.774642678586757,84.5,66.0,54.0,50.78192367558324,17.041666666666668
2015-10-28,Sugarcane,Saline,8.0,25.43483255673732,74.56516744326268,11.967782272634508,84.5,66.0,54.0,71.75616271859323,17.041666666666668
2015-10-29,Sugarcane,Peaty,5.5,19.913412588607446,80.0,11.06755482745284,71.5,54.0,42.0,32.405542838524134,27.916666666666668
2015-10-30,Sugarcane,Sandy,6.75,20.951342649365632,79.04865735063437,13.711787497913477,65.0,48.0,36.0,45.868029557464745,43.45833333333333
2015-10-31,Sugarcane,Sandy,6.75,20.973900521434064,79.02609947856594,5.884178997250175,65.0,48.0,36.0,45.2139922740759,43.45833333333333
2015-11-01,Sugarcane,Clay,6.25,20.023579804586458,79.97642019541354,10.076948647567294,78.0,60.0,48.0,45.401667087162906,54.25
2015-11-02,Sugarcane,Sandy,6.75,25.142928667622208,74.85707133237779,8.841937090675401,65.0,48.0,36.0,70.1059012122148,43.45833333333333
2015-11-03,Sugarcane,Sandy,6.75,27.59249588306361,72.4075041169364,15.774929886231645,65.0,48.0,36.0,52.26884488525206,43.45833333333333
2015-11-04,Sugarcane,Loamy,6.5,22.16997425845729,77.8300257415427,8.213648818988077,91.0,72.0,60.0,72.3940177020956,74.33333333333333
2015-11-05,Sugarcane,Clay,6.25,24.57659150136076,75.42340849863925,9.845319045032053,78.0,60.0,48.0,90.82357541266664,54.25
2015-11-06,Sugarcane,Loamy,6.5,24.42972161800176,75.57027838199824,10.9232516686187,91.0,72.0,60.0,111.04402083383344,74.33333333333333
2015-11-07,Sugarcane,Peaty,5.5,18.340959617392663,80.0,5.290580338961496,71.5,54.0,42.0,25.26283397933365,27.916666666666668
2015-11-08,Sugarcane,Sandy,6.75,18.08726592431493,80.0,7.186028584424342,65.0,48.0,36.0,22.81747633670432,43.45833333333333
2015-11-11,Sugarcane,Peaty,5.5,16.188238141639918,80.0,10.98733434901969,71.5,54.0,42.0,8.050504065331005,27.916666666666668
2015-11-12,Sugarcane,Loamy,6.5,18.25801522078289,80.0,12.56557356799463,91.0,72.0,60.0,29.547380344445468,74.33333333333333
2015-11-13,Sugarcane,Saline,8.0,27.786120417979404,72.2138795820206,8.949013104726047,84.5,66.0,54.0,40.22847895142332,17.041666666666668
2015-11-15,Sugarcane,Loamy,6.5,18.88288263629174,80.0,10.76077882507242,91.0,72.0,60.0,44.46012725218689,74.33333333333333
2015-11-16,Sugarcane,Sandy,6.75,21.682878977465304,78.31712102253469,5.357168209361068,65.0,48.0,36.0,42.48055269227712,43.45833333333333
2015-11-18,Sugarcane,Peaty,5.5,22.852737220588107,77.14726277941189,8.83180453233221,71.5,54.0,42.0,58.48137949119524,27.916666666666668
2015-11-19,Sugarcane,Saline,8.0,23.12489349589012,76.87510650410988,8.71602865472354,84.5,66.0,54.0,62.23649951233852,17.041666666666668
2015-11-20,Sugarcane,Peaty,5.5,22.16307824779778,77.83692175220222,6.686061949535016,71.5,54.0,42.0,44.86791917229089,27.916666666666668
2015-11-22,Sugarcane,Clay,6.25,22.14687037703128,77.85312962296872,11.273483531640965,78.0,60.0,48.0,64.24371620969836,54.25
2015-11-23,Sugarcane,Peaty,5.5,18.457132216401213,80.0,9.173063239221865,71.5,54.0,42.0,21.22975842145741,27.916666666666668
2015-11-24,Sugarcane,Peaty,5.5,20.97311094372549,79.02688905627451,8.322017043663463,71.5,54.0,42.0,51.40888327022937,27.916666666666668
2015-11-25,Sugarcane,Loamy,6.5,21.20335390117655,78.79664609882346,8.504748578587973,91.0,72.0,60.0,67.11279491622271,74.33333333333333
2015-11-26,Sugarcane,Sandy,6.75,20.148359124887225,79.85164087511278,7.928415922535478,65.0,48.0,36.0,41.262850356044176,43.45833333333333
2015-11-27,Sugarcane,Saline,8.0,18.978832569675696,80.0,9.71532608592673,84.5,66.0,54.0,32.512496439366,17.041666666666668
2015-11-28,Sugarcane,Loamy,6.5,23.960322749630546,76.03967725036946,11.32507324715809,91.0,72.0,60.0,99.58426659877432,74.33333333333333
2015-11-29,Sugarcane,Saline,8.0,26.32401809108592,73.67598190891408,5.254037065889387,84.5,66.0,54.0,56.4309448237604,17.041666666666668
2015-11-30,Sugarcane,Peaty,5.5,21.662672007120896,78.3373279928791,8.093985600814571,71.5,54.0,42.0,39.525841307748,27.916666666666668
2015-12-01,Sugarcane,Clay,6.25,16.004199193405533,80.0,9.9627059434546,78.0,60.0,48.0,8.990235900995783,54.25
2015-12-04,Sugarcane,Saline,8.0,18.31444341439679,80.0,15.371520150547072,84.5,66.0,54.0,21.354562325269864,17.041666666666668
2015-12-06,Sugarcane,Saline,8.0,22.84238231701444,77.15761768298557,9.281829573264448,84.5,66.0,54.0,44.9275584105238,17.041666666666668
2015-12-09,Sugarcane,Saline,8.0,20.40263031466918,79.59736968533082,15.464769215667822,84.5,66.0,54.0,36.17651310950866,17.041666666666668
2015-12-10,Sugarcane,Saline,8.0,18.729661122618907,80.0,9.589470475425705,84.5,66.0,54.0,23.898655542435414,17.041666666666668
2015-12-11,Sugarcane,Sandy,6.75,20.7637797808926,79.2362202191074,7.046874444170225,65.0,48.0,36.0,42.5182401043949,43.45833333333333
2015-12-12,Sugarcane,Peaty,5.5,25.759912835021503,74.24008716497849,8.361449909674544,71.5,54.0,42.0,70.1944192221044,27.916666666666668
2015-12-13,Sugarcane,Sandy,6.75,18.458668349992752,80.0,10.091420762440809,65.0,48.0,36.0,25.51757578244731,43.45833333333333
2015-12-15,Sugarcane,Saline,8.0,17.89582899131227,80.0,13.36813547577624,84.5,66.0,54.0,19.342329343657287,17.041666666666668
2015-12-16,Sugarcane,Loamy,6.5,15.531517248367027,80.0,9.95537851152709,91.0,72.0,60.0,6.176706398139857,74.33333333333333
2015-12-17,Sugarcane,Peaty,5.5,18.45160273073812,80.0,6.099438954790267,71.5,54.0,42.0,18.03018178604445,27.916666666666668
2015-12-18,Sugarcane,Sandy,6.75,16.03832785156196,80.0,8.670255612969255,65.0,48.0,36.0,7.880480702600115,43.45833333333333
2015-12-19,Sugarcane,Clay,6.25,19.222765753316885,80.0,10.683459001292675,78.0,60.0,48.0,38.89163437441045,54.25
2015-12-20,Sugarcane,Sandy,6.75,17.489063832066545,80.0,15.669935933206771,65.0,48.0,36.0,17.957012033981496,43.45833333333333
2015-12-21,Sugarcane,Clay,6.25,17.722566112142214,80.0,10.34198076817508,78.0,60.0,48.0,22.42720084629225,54.25
2015-12-26,Sugarcane,Clay,6.25,22.73589931230463,77.26410068769538,13.07497128547157,78.0,60.0,48.0,64.33945050190489,54.25
2015-12-30,Sugarcane,Loamy,6.5,18.37549346405715,80.0,13.850316050028075,91.0,72.0,60.0,39.92591464244151,74.33333333333333
2016-01-01,Sugarcane,Loamy,6.5,16.79840847039681,80.0,10.419726341732392,91.0,72.0,60.0,22.75128722090736,74.33333333333333
2016-01-02,Sugarcane,Sandy,6.75,23.724981338639672,76.27501866136032,9.783690520688957,65.0,48.0,36.0,59.09159105126917,43.45833333333333
2016-01-04,Sugarcane,Loamy,6.5,16.95872049460168,80.0,8.37792938217817,91.0,72.0,60.0,18.483951619689105,74.33333333333333
2016-01-05,Sugarcane,Sandy,6.75,21.524862204248805,78.4751377957512,13.431015525941412,65.0,48.0,36.0,55.322392939243045,43.45833333333333
2016-01-08,Sugarcane,Loamy,6.5,18.51321902975276,80.0,10.601962849620852,91.0,72.0,60.0,42.02144875419617,74.33333333333333
2016-01-13,Sugarcane,Peaty,5.5,19.02891915112434,80.0,6.201491906479826,71.5,54.0,42.0,26.02394245412317,27.916666666666668
2016-01-14,Sugarcane,Peaty,5.5,17.968203789785377,80.0,5.536957831587516,71.5,54.0,42.0,21.27821435568803,27.916666666666668
2016-01-17,Sugarcane,Saline,8.0,15.64355899675547,80.0,12.134288354586891,84.5,66.0,54.0,4.811223411293755,17.041666666666668
2016-01-18,Sugarcane,Peaty,5.5,20.216280672207706,79.7837193277923,15.100068098652027,71.5,54.0,42.0,35.33647787806446,27.916666666666668
2016-01-19,Sugarcane,Clay,6.25,16.162988961381558,80.0,9.512150349367408,78.0,60.0,48.0,9.968337656314404,54.25
2016-01-20,Sugarcane,Peaty,5.5,23.521137472464808,76.4788625275352,12.781040334549507,71.5,54.0,42.0,63.44498643256486,27.916666666666668
2016-01-21,Sugarcane,Loamy,6.5,16.674001455697205,80.0,13.910082708788972,91.0,72.0,60.0,17.99116225185129,74.33333333333333
2016-01-22,Sugarcane,Saline,8.0,19.74441356963048,80.0,10.218741745715423,84.5,66.0,54.0,22.89223021163074,17.041666666666668
2016-01-24,Sugarcane,Peaty,5.5,28.82174258058568,71.17825741941432,15.694351047455514,71.5,54.0,42.0,38.046708426947184,27.916666666666668
2016-01-26,Sugarcane,Saline,8.0,15.150567593844148,80.0,15.993645984742232,84.5,66.0,54.0,0.9409254068296308,17.041666666666668
2016-01-27,Sugarcane,Peaty,5.5,16.70865211144128,80.0,12.78668843979329,71.5,54.0,42.0,11.656857443620533,27.916666666666668
2016-01-30,Sugarcane,Clay,6.25,16.66740523251771,80.0,9.675019770681946,78.0,60.0,48.0,14.690100342286735,54.25
2016-02-02,Sugarcane,Saline,8.0,15.566610650098056,80.0,12.253844360771748,84.5,66.0,54.0,3.6381998406459872,17.041666666666668
2016-02-03,Sugarcane,Saline,8.0,16.056139497762803,80.0,14.661651317807328,84.5,66.0,54.0,7.433649118714634,17.041666666666668
2016-02-05,Sugarcane,Sandy,6.75,19.10704161550137,80.0,10.014586764800772,65.0,48.0,36.0,32.58549762586668,43.45833333333333
2016-02-06,Sugarcane,Loamy,6.5,21.310603542530806,78.6893964574692,5.99859034770387,91.0,72.0,60.0,83.63874702577404,74.33333333333333
2016-02-07,Sugarcane,Peaty,5.5,20.12433664258306,79.87566335741694,9.757082321485102,71.5,54.0,42.0,35.3858852703642,27.916666666666668
